Order ID,Order Date,Ship Date,Customer ID,Segment,Region,Category,Sub-Category,Product Name,Quantity,Discount,Sales,Profit
CA-2024-003174,2024-06-11,2024-06-17,CU-1123,Home Office,West,Office Supplies,Fasteners,OIC Heavy-Duty Binder Clips,5,0.0,30.37,-8.01
CA-2023-003175,2023-05-18,2023-05-25,CU-1733,Corporate,East,Technology,Accessories,Belkin 8-Outlet Surge Protector,2,0.2,133.61,1.67
CA-2023-003176,2023-11-20,2023-11-22,CU-1296,Consumer,Central,Technology,Copiers,Canon imageCLASS 2200 Advanced Copier,2,0.0,4777.68,1337.81
CA-2023-003177,2023-11-18,2023-11-23,CU-1456,Corporate,Central,Office Supplies,Envelopes,Avery Self-Adhesive Address Labels,1,0.15,19.39,-17.62
CA-2023-003178,2023-11-10,2023-11-12,CU-1763,Home Office,Central,Office Supplies,Labels,"Avery 5"" x 8"" Label",2,0.0,38.05,-7.13
CA-2023-003179,2023-04-22,2023-04-23,CU-1750,Consumer,East,Office Supplies,Binders,GBC Ibimaster 500 Manual ProClick Binding System,1,0.15,719.07,75.32
CA-2024-003180,2024-05-12,2024-05-19,CU-1818,Corporate,Central,Office Supplies,Art,Newell 312 Mechanical Pencil,1,0.0,9.75,-19.85
CA-2024-003181,2024-01-31,2024-02-02,CU-1360,Consumer,South,Office Supplies,Art,Newell 312 Mechanical Pencil,1,0.3,6.68,-22.06
CA-2024-003182,2024-03-06,2024-03-11,CU-1409,Home Office,East,Furniture,Chairs,HON 5400 Series Task Chairs for Big and Tall,1,0.0,1050.61,151.27
CA-2024-003183,2024-01-25,2024-01-29,CU-1843,Consumer,Central,Technology,Accessories,Logitech G910 Mechanical Keyboard,1,0.0,249.55,45.74
CA-2024-003184,2024-11-20,2024-11-26,CU-1430,Corporate,Central,Office Supplies,Storage,Tennsco Industrial Steel Shelving,1,0.0,335.06,55.47
CA-2024-003185,2024-04-22,2024-04-27,CU-1787,Corporate,West,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,2,0.15,1140.83,30.59
CA-2024-003186,2024-06-16,2024-06-23,CU-1290,Home Office,East,Office Supplies,Envelopes,Avery Self-Adhesive Address Labels,2,0.1,37.05,-11.27
CA-2024-003187,2024-02-26,2024-03-01,CU-1388,Home Office,West,Furniture,Furnishings,DAX Two-Tone Rosewood/Black Document Frame,1,0.0,41.82,-9.85
CA-2024-003188,2024-04-05,2024-04-08,CU-1311,Corporate,West,Office Supplies,Binders,GBC Ibimaster 500 Manual ProClick Binding System,2,0.15,1477.64,89.48
CA-2023-003189,2023-02-16,2023-02-19,CU-1948,Consumer,Central,Office Supplies,Fasteners,OIC Heavy-Duty Binder Clips,2,0.15,10.7,-19.66
CA-2024-003190,2024-10-02,2024-10-08,CU-1541,Corporate,West,Office Supplies,Paper,Hammermill Copy Plus Paper,2,0.0,85.95,6.26
CA-2023-003191,2023-12-06,2023-12-13,CU-1018,Home Office,East,Technology,Accessories,SanDisk Ultra 64GB USB Flash Drive,1,0.0,32.36,-12.78
CA-2023-003192,2023-04-12,2023-04-16,CU-1110,Corporate,South,Office Supplies,Art,Newell 312 Mechanical Pencil,2,0.0,20.16,-14.27
CA-2024-003193,2024-07-14,2024-07-18,CU-1976,Corporate,South,Office Supplies,Labels,"Avery 5"" x 8"" Label",1,0.0,16.98,-17.02
CA-2023-003194,2023-12-12,2023-12-15,CU-1762,Home Office,Central,Office Supplies,Binders,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,1,0.0,1350.47,263.09
CA-2024-003195,2024-11-12,2024-11-17,CU-1469,Consumer,West,Office Supplies,Envelopes,Avery Self-Adhesive Address Labels,2,0.0,47.04,-4.5
CA-2023-003196,2023-05-19,2023-05-22,CU-1254,Home Office,East,Office Supplies,Paper,Xerox Premium Multipurpose Paper,1,0.0,54.44,-0.93
CA-2024-003197,2024-11-18,2024-11-19,CU-1633,Consumer,Central,Office Supplies,Binders,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,2,0.0,2569.7,642.19
CA-2024-003198,2024-05-18,2024-05-24,CU-1422,Corporate,South,Technology,Machines,HP LaserJet Pro M404n Printer,1,0.0,418.54,92.02
CA-2024-003199,2024-02-28,2024-03-06,CU-1620,Corporate,East,Office Supplies,Paper,Xerox Premium Multipurpose Paper,1,0.0,48.88,-5.9
CA-2023-003200,2023-05-29,2023-06-01,CU-1255,Consumer,East,Technology,Accessories,Logitech G910 Mechanical Keyboard,2,0.1,440.62,61.27
CA-2023-003201,2023-08-18,2023-08-21,CU-1104,Consumer,South,Furniture,Chairs,HON 5400 Series Task Chairs for Big and Tall,1,0.0,1098.86,215.71
CA-2023-003202,2023-03-22,2023-03-28,CU-1871,Home Office,East,Office Supplies,Paper,Xerox Premium Multipurpose Paper,2,0.0,99.01,19.07
CA-2024-003203,2024-06-03,2024-06-04,CU-1870,Consumer,East,Office Supplies,Storage,Fellowes Bankers Box Heavy-Duty Storage Boxes,1,0.0,91.92,7.74
CA-2024-003204,2024-08-16,2024-08-18,CU-1597,Home Office,West,Office Supplies,Art,Newell 312 Mechanical Pencil,2,0.15,16.27,-17.88
CA-2023-003205,2023-07-18,2023-07-22,CU-1831,Corporate,South,Office Supplies,Binders,GBC Ibimaster 500 Manual ProClick Binding System,1,0.0,786.64,136.69
CA-2023-003206,2023-11-07,2023-11-09,CU-1549,Home Office,West,Office Supplies,Binders,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,1,0.3,962.61,16.48
CA-2023-003207,2023-07-15,2023-07-21,CU-1231,Consumer,Central,Office Supplies,Binders,GBC Ibimaster 500 Manual ProClick Binding System,3,0.0,2253.04,402.75
CA-2024-003208,2024-06-29,2024-06-30,CU-1269,Consumer,East,Office Supplies,Labels,"Avery 5"" x 8"" Label",1,0.0,18.0,-16.52
CA-2024-003209,2024-11-16,2024-11-21,CU-1094,Home Office,Central,Office Supplies,Paper,Xerox Premium Multipurpose Paper,1,0.0,51.27,-2.22
CA-2023-003210,2023-04-15,2023-04-22,CU-1979,Home Office,East,Office Supplies,Envelopes,Avery Self-Adhesive Address Labels,2,0.0,42.84,-4.35
CA-2023-003211,2023-11-08,2023-11-14,CU-1046,Consumer,South,Office Supplies,Art,Newell 312 Mechanical Pencil,2,0.1,16.39,-18.07
CA-2023-003212,2023-03-22,2023-03-25,CU-1875,Home Office,Central,Technology,Phones,Polycom CX600 IP Phone,2,0.0,769.7,136.69
CA-2023-003213,2023-11-16,2023-11-17,CU-1651,Consumer,West,Office Supplies,Storage,Tennsco Industrial Steel Shelving,1,0.0,367.33,61.52
CA-2024-003214,2024-08-24,2024-08-30,CU-1762,Corporate,Central,Technology,Copiers,Canon imageCLASS 2200 Advanced Copier,1,0.0,2160.48,538.07
CA-2024-003215,2024-01-31,2024-02-04,CU-1202,Consumer,South,Technology,Phones,Polycom CX600 IP Phone,2,0.0,830.96,97.05
CA-2023-003216,2023-12-29,2024-01-05,CU-1335,Home Office,West,Furniture,Tables,Hon Every-Day Round Conference Table,1,0.0,1514.64,85.46
CA-2024-003217,2024-09-06,2024-09-09,CU-1959,Corporate,South,Technology,Accessories,SanDisk Ultra 64GB USB Flash Drive,1,0.0,30.88,-13.13
CA-2023-003218,2023-09-22,2023-09-27,CU-1235,Consumer,Central,Office Supplies,Fasteners,OIC Heavy-Duty Binder Clips,2,0.3,9.23,-20.86
CA-2024-003219,2024-12-26,2024-12-28,CU-1414,Corporate,Central,Office Supplies,Paper,Xerox Premium Multipurpose Paper,4,0.1,172.46,39.1
CA-2023-003220,2023-01-05,2023-01-12,CU-1962,Consumer,Central,Office Supplies,Paper,Xerox Premium Multipurpose Paper,1,0.0,54.54,-2.73
CA-2023-003221,2023-12-23,2023-12-27,CU-1546,Home Office,West,Furniture,Bookcases,Sauder Camden County Barrister Bookcase,1,0.0,751.4,11.04
CA-2024-003222,2024-10-21,2024-10-24,CU-1953,Corporate,Central,Furniture,Furnishings,Eldon Image Series Desk Accessories,2,0.0,126.43,15.68
CA-2023-003223,2023-03-04,2023-03-07,CU-1387,Home Office,South,Office Supplies,Paper,Hammermill Copy Plus Paper,4,0.0,168.33,45.16
CA-2024-003224,2024-06-04,2024-06-07,CU-1025,Consumer,West,Office Supplies,Art,Newell 312 Mechanical Pencil,1,0.2,7.33,-21.29
CA-2024-003225,2024-04-24,2024-04-25,CU-1492,Corporate,South,Office Supplies,Supplies,Stanley Bostitch Heavy-Duty Stapler,1,0.2,47.03,-16.48
CA-2024-003226,2024-09-01,2024-09-03,CU-1953,Consumer,West,Technology,Accessories,SanDisk Ultra 64GB USB Flash Drive,3,0.2,77.21,-10.91
CA-2023-003227,2023-04-20,2023-04-25,CU-1174,Consumer,South,Office Supplies,Labels,"Avery 5"" x 8"" Label",1,0.0,16.26,-16.58
CA-2023-003228,2023-10-21,2023-10-24,CU-1286,Consumer,East,Office Supplies,Binders,GBC Ibimaster 500 Manual ProClick Binding System,5,0.0,4314.15,812.32
CA-2023-003229,2023-08-27,2023-09-02,CU-1350,Corporate,East,Office Supplies,Fasteners,OIC Heavy-Duty Binder Clips,1,0.1,5.88,-21.21
CA-2023-003230,2023-08-23,2023-08-28,CU-1368,Consumer,Central,Technology,Machines,HP LaserJet Pro M404n Printer,1,0.1,393.3,54.05
CA-2023-003231,2023-02-26,2023-03-01,CU-1356,Consumer,West,Office Supplies,Fasteners,OIC Heavy-Duty Binder Clips,2,0.1,11.71,-18.83
CA-2023-003232,2023-04-25,2023-05-01,CU-1984,Home Office,South,Office Supplies,Fasteners,OIC Heavy-Duty Binder Clips,2,0.0,12.36,-17.76
CA-2024-003233,2024-03-13,2024-03-19,CU-1200,Home Office,South,Furniture,Bookcases,Sauder Camden County Barrister Bookcase,1,0.0,737.04,60.38
CA-2024-003234,2024-06-22,2024-06-26,CU-1674,Corporate,West,Furniture,Furnishings,DAX Two-Tone Rosewood/Black Document Frame,4,0.0,168.99,31.75
CA-2024-003235,2024-11-10,2024-11-11,CU-1810,Consumer,West,Furniture,Tables,Bretford Rectangular Conference Table,1,0.2,1352.46,-42.67
CA-2024-003236,2024-09-15,2024-09-19,CU-1489,Consumer,South,Office Supplies,Paper,Hammermill Copy Plus Paper,1,0.0,40.34,-8.1
CA-2024-003237,2024-04-18,2024-04-23,CU-1714,Home Office,East,Technology,Accessories,Logitech MX Master Wireless Mouse,3,0.0,455.77,95.5
CA-2024-003238,2024-01-15,2024-01-22,CU-1458,Consumer,Central,Furniture,Furnishings,Eldon Image Series Desk Accessories,1,0.0,67.56,0.81
CA-2023-003239,2023-10-31,2023-11-06,CU-1613,Home Office,East,Technology,Machines,HP LaserJet Pro M404n Printer,2,0.0,754.06,179.64
CA-2023-003240,2023-09-14,2023-09-20,CU-1407,Home Office,East,Technology,Accessories,Logitech MX Master Wireless Mouse,2,0.3,236.53,13.68
CA-2024-003241,2024-01-06,2024-01-09,CU-1177,Corporate,Central,Technology,Accessories,Logitech MX Master Wireless Mouse,3,0.1,425.28,82.3
CA-2023-003242,2023-01-08,2023-01-09,CU-1056,Consumer,South,Office Supplies,Fasteners,OIC Heavy-Duty Binder Clips,2,0.15,10.51,-19.36
CA-2024-003243,2024-03-10,2024-03-11,CU-1991,Home Office,Central,Office Supplies,Paper,Hammermill Copy Plus Paper,3,0.0,125.43,26.66
CA-2023-003244,2023-05-23,2023-05-24,CU-1782,Consumer,South,Furniture,Furnishings,DAX Two-Tone Rosewood/Black Document Frame,1,0.1,37.59,-15.95
CA-2024-003245,2024-11-12,2024-11-16,CU-1725,Home Office,West,Technology,Accessories,Belkin 8-Outlet Surge Protector,2,0.15,142.69,7.67
CA-2024-003246,2024-05-04,2024-05-06,CU-1127,Corporate,West,Technology,Machines,Zebra ZP 450 Thermal Label Printer,4,0.0,1980.54,374.18
CA-2024-003247,2024-10-05,2024-10-07,CU-1429,Consumer,East,Office Supplies,Fasteners,OIC Heavy-Duty Binder Clips,1,0.2,5.19,-21.99
CA-2023-003248,2023-05-10,2023-05-11,CU-1768,Consumer,West,Technology,Accessories,SanDisk Ultra 64GB USB Flash Drive,1,0.0,30.4,-14.39
CA-2023-003249,2023-10-22,2023-10-23,CU-1029,Consumer,East,Office Supplies,Appliances,Hoover Commercial Lightweight Vacuum,1,0.1,461.32,30.49
CA-2024-003250,2024-02-28,2024-03-02,CU-1324,Home Office,Central,Technology,Accessories,SanDisk Ultra 64GB USB Flash Drive,2,0.0,61.96,-4.03
CA-2024-003251,2024-02-28,2024-03-06,CU-1682,Consumer,East,Office Supplies,Paper,Hammermill Copy Plus Paper,1,0.15,32.94,-13.6
CA-2024-003252,2024-11-05,2024-11-07,CU-1824,Corporate,West,Technology,Machines,HP LaserJet Pro M404n Printer,1,0.2,310.14,22.93
CA-2023-003253,2023-04-15,2023-04-17,CU-1581,Corporate,East,Office Supplies,Paper,Xerox Premium Multipurpose Paper,2,0.0,98.96,18.43
CA-2023-003254,2023-07-10,2023-07-13,CU-1285,Consumer,West,Technology,Machines,Zebra ZP 450 Thermal Label Printer,2,0.15,840.86,97.78
CA-2024-003255,2024-12-21,2024-12-27,CU-1801,Consumer,East,Office Supplies,Art,Newell 312 Mechanical Pencil,1,0.2,8.2,-21.46
CA-2023-003256,2023-02-17,2023-02-21,CU-1087,Corporate,South,Furniture,Tables,Bretford Rectangular Conference Table,2,0.0,3431.08,319.14
CA-2024-003257,2024-12-20,2024-12-23,CU-1715,Consumer,West,Office Supplies,Envelopes,Avery Self-Adhesive Address Labels,2,0.1,41.81,-7.47
CA-2024-003258,2024-06-27,2024-07-01,CU-1016,Home Office,South,Furniture,Bookcases,Sauder Camden County Barrister Bookcase,1,0.2,574.91,-38.23
CA-2024-003259,2024-02-04,2024-02-06,CU-1742,Consumer,East,Office Supplies,Appliances,Hoover Commercial Lightweight Vacuum,1,0.0,491.5,70.35
CA-2023-003260,2023-05-30,2023-06-01,CU-1352,Home Office,West,Office Supplies,Storage,Fellowes Bankers Box Heavy-Duty Storage Boxes,1,0.0,80.82,2.77
CA-2024-003261,2024-04-24,2024-05-01,CU-1367,Corporate,South,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,1,0.2,502.53,0.3
CA-2023-003262,2023-12-21,2023-12-22,CU-1087,Consumer,Central,Office Supplies,Envelopes,Avery Self-Adhesive Address Labels,2,0.0,46.05,-5.41
CA-2024-003263,2024-05-05,2024-05-11,CU-1435,Consumer,South,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,1,0.2,453.06,1.86
CA-2024-003264,2024-02-07,2024-02-13,CU-1747,Consumer,East,Office Supplies,Paper,Hammermill Copy Plus Paper,1,0.0,40.36,-8.38
CA-2023-003265,2023-08-01,2023-08-02,CU-1970,Home Office,East,Technology,Accessories,SanDisk Ultra 64GB USB Flash Drive,1,0.0,35.14,-13.96
CA-2024-003266,2024-08-14,2024-08-16,CU-1930,Consumer,Central,Office Supplies,Fasteners,OIC Heavy-Duty Binder Clips,5,0.1,29.96,-11.37
CA-2023-003267,2023-02-10,2023-02-14,CU-1733,Corporate,South,Office Supplies,Labels,"Avery 5"" x 8"" Label",1,0.0,16.68,-16.62
CA-2023-003268,2023-10-25,2023-10-30,CU-1865,Consumer,South,Office Supplies,Storage,Fellowes Bankers Box Heavy-Duty Storage Boxes,1,0.0,80.82,2.72
CA-2023-003269,2023-05-22,2023-05-27,CU-1627,Home Office,West,Office Supplies,Appliances,Hoover Commercial Lightweight Vacuum,3,0.0,1463.75,229.06
CA-2023-003270,2023-08-03,2023-08-09,CU-1093,Home Office,Central,Office Supplies,Paper,Xerox Premium Multipurpose Paper,1,0.1,48.43,-8.0
CA-2023-003271,2023-01-19,2023-01-22,CU-1262,Home Office,East,Furniture,Furnishings,DAX Two-Tone Rosewood/Black Document Frame,1,0.0,39.9,-11.8
CA-2023-003272,2023-05-12,2023-05-16,CU-1462,Consumer,East,Furniture,Furnishings,DAX Two-Tone Rosewood/Black Document Frame,1,0.0,39.22,-13.65
CA-2023-003273,2023-09-04,2023-09-07,CU-1685,Corporate,East,Furniture,Chairs,HON 5400 Series Task Chairs for Big and Tall,2,0.0,1884.41,376.27
CA-2024-003274,2024-10-17,2024-10-20,CU-1785,Home Office,East,Technology,Machines,Zebra ZP 450 Thermal Label Printer,1,0.15,445.18,51.09
CA-2024-003275,2024-07-27,2024-07-28,CU-1860,Corporate,West,Furniture,Furnishings,DAX Two-Tone Rosewood/Black Document Frame,1,0.0,40.59,-12.94
CA-2024-003276,2024-07-25,2024-07-29,CU-1285,Corporate,Central,Office Supplies,Supplies,Stanley Bostitch Heavy-Duty Stapler,1,0.0,59.7,-7.15
CA-2023-003277,2023-01-20,2023-01-24,CU-1294,Corporate,South,Technology,Phones,Polycom CX600 IP Phone,1,0.1,339.28,21.86
CA-2024-003278,2024-07-19,2024-07-20,CU-1968,Corporate,East,Technology,Phones,Polycom CX600 IP Phone,2,0.0,813.37,99.27
CA-2024-003279,2024-06-12,2024-06-13,CU-1669,Home Office,West,Office Supplies,Envelopes,Avery Self-Adhesive Address Labels,1,0.0,20.21,-14.88
CA-2024-003280,2024-09-22,2024-09-27,CU-1856,Consumer,South,Technology,Machines,HP LaserJet Pro M404n Printer,1,0.1,390.27,34.56
CA-2024-003281,2024-01-17,2024-01-19,CU-1049,Corporate,East,Office Supplies,Labels,"Avery 5"" x 8"" Label",2,0.0,37.3,-7.32
CA-2024-003282,2024-04-11,2024-04-17,CU-1716,Home Office,South,Office Supplies,Paper,Hammermill Copy Plus Paper,1,0.0,39.67,-10.22
CA-2024-003283,2024-05-23,2024-05-27,CU-1790,Consumer,Central,Technology,Accessories,Logitech G910 Mechanical Keyboard,1,0.2,201.23,6.12
CA-2023-003284,2023-04-29,2023-05-02,CU-1474,Corporate,East,Technology,Accessories,SanDisk Ultra 64GB USB Flash Drive,3,0.0,100.7,11.03
CA-2024-003285,2024-02-16,2024-02-17,CU-1020,Corporate,South,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,5,0.0,3149.82,598.35
CA-2024-003286,2024-06-30,2024-07-07,CU-1069,Corporate,East,Office Supplies,Art,Newell 312 Mechanical Pencil,2,0.1,16.1,-17.56
CA-2023-003287,2023-07-02,2023-07-07,CU-1302,Home Office,South,Technology,Machines,HP LaserJet Pro M404n Printer,1,0.2,320.7,19.52
CA-2024-003288,2024-09-02,2024-09-04,CU-1507,Home Office,Central,Furniture,Chairs,HON 5400 Series Task Chairs for Big and Tall,2,0.0,2033.25,313.01
CA-2023-003289,2023-04-20,2023-04-26,CU-1312,Corporate,West,Technology,Machines,Zebra ZP 450 Thermal Label Printer,1,0.1,469.22,33.11
CA-2024-003290,2024-02-26,2024-02-28,CU-1398,Consumer,South,Office Supplies,Paper,Hammermill Copy Plus Paper,1,0.15,36.29,-14.56
CA-2024-003291,2024-06-27,2024-07-02,CU-1950,Consumer,East,Office Supplies,Appliances,Hoover Commercial Lightweight Vacuum,4,0.15,1494.87,122.44
CA-2023-003292,2023-04-30,2023-05-07,CU-1937,Home Office,East,Technology,Machines,Zebra ZP 450 Thermal Label Printer,1,0.0,542.41,76.38
CA-2023-003293,2023-10-06,2023-10-10,CU-1528,Home Office,East,Office Supplies,Paper,Hammermill Copy Plus Paper,2,0.0,82.82,8.1
CA-2023-003294,2023-01-08,2023-01-14,CU-1252,Home Office,West,Technology,Machines,HP LaserJet Pro M404n Printer,1,0.0,384.47,56.59
CA-2024-003295,2024-08-14,2024-08-21,CU-1403,Consumer,East,Technology,Accessories,Belkin 8-Outlet Surge Protector,1,0.0,87.11,-0.7
CA-2023-003296,2023-08-05,2023-08-10,CU-1149,Home Office,South,Office Supplies,Labels,"Avery 5"" x 8"" Label",2,0.2,29.24,-13.64
CA-2024-003297,2024-10-20,2024-10-25,CU-1264,Consumer,West,Furniture,Furnishings,DAX Two-Tone Rosewood/Black Document Frame,1,0.0,38.44,-11.52
CA-2024-003298,2024-02-10,2024-02-16,CU-1242,Corporate,South,Furniture,Bookcases,Bush Westfield Collection Bookcase,2,0.2,819.3,-56.4
CA-2024-003299,2024-09-22,2024-09-27,CU-1283,Corporate,West,Technology,Machines,HP LaserJet Pro M404n Printer,3,0.2,1019.59,81.92
CA-2024-003300,2024-12-01,2024-12-07,CU-1462,Corporate,East,Office Supplies,Fasteners,OIC Heavy-Duty Binder Clips,3,0.0,18.56,-13.92
CA-2024-003301,2024-03-12,2024-03-14,CU-1462,Corporate,Central,Office Supplies,Paper,Xerox Premium Multipurpose Paper,2,0.0,106.22,16.88
CA-2024-003302,2024-12-06,2024-12-10,CU-1527,Consumer,South,Technology,Phones,Cisco TelePresence System EX90 Videoconferencing Unit,3,0.0,9470.91,1985.66
CA-2024-003303,2024-10-03,2024-10-09,CU-1586,Corporate,South,Office Supplies,Labels,"Avery 5"" x 8"" Label",2,0.0,37.42,-6.81
CA-2024-003304,2024-06-02,2024-06-09,CU-1681,Home Office,Central,Office Supplies,Storage,Fellowes Bankers Box Heavy-Duty Storage Boxes,1,0.0,91.33,4.1
CA-2024-003305,2024-01-23,2024-01-27,CU-1861,Home Office,East,Office Supplies,Art,Newell 312 Mechanical Pencil,5,0.0,46.34,-4.75
CA-2023-003306,2023-02-28,2023-03-04,CU-1096,Home Office,East,Office Supplies,Fasteners,OIC Heavy-Duty Binder Clips,1,0.1,5.95,-21.05
CA-2023-003307,2023-11-20,2023-11-26,CU-1160,Consumer,East,Office Supplies,Binders,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,2,0.0,2674.75,620.81
CA-2023-003308,2023-07-22,2023-07-28,CU-1601,Home Office,South,Office Supplies,Labels,"Avery 5"" x 8"" Label",1,0.0,18.99,-15.67
CA-2023-003309,2023-05-14,2023-05-19,CU-1985,Consumer,West,Office Supplies,Storage,Fellowes Bankers Box Heavy-Duty Storage Boxes,2,0.1,151.66,18.76
CA-2023-003310,2023-11-19,2023-11-21,CU-1291,Home Office,West,Technology,Accessories,Logitech G910 Mechanical Keyboard,1,0.1,248.25,36.85
CA-2023-003311,2023-06-09,2023-06-12,CU-1498,Consumer,South,Office Supplies,Envelopes,Avery Self-Adhesive Address Labels,1,0.0,20.69,-15.58
CA-2024-003312,2024-03-10,2024-03-17,CU-1352,Home Office,West,Office Supplies,Fasteners,OIC Heavy-Duty Binder Clips,3,0.1,18.61,-15.98
CA-2023-003313,2023-02-12,2023-02-14,CU-1316,Corporate,South,Furniture,Chairs,HON 5400 Series Task Chairs for Big and Tall,1,0.0,955.26,141.8
CA-2024-003314,2024-07-31,2024-08-03,CU-1255,Home Office,Central,Technology,Accessories,SanDisk Ultra 64GB USB Flash Drive,2,0.0,61.05,-4.11
CA-2024-003315,2024-10-12,2024-10-14,CU-1448,Home Office,West,Office Supplies,Appliances,Hoover Commercial Lightweight Vacuum,2,0.15,852.49,57.94
CA-2023-003316,2023-04-16,2023-04-18,CU-1647,Consumer,South,Technology,Accessories,Logitech G910 Mechanical Keyboard,1,0.3,191.03,-2.4
CA-2024-003317,2024-01-31,2024-02-03,CU-1379,Corporate,South,Furniture,Furnishings,Eldon Image Series Desk Accessories,2,0.0,136.97,28.84
CA-2023-003318,2023-12-15,2023-12-20,CU-1511,Corporate,West,Office Supplies,Storage,Fellowes Bankers Box Heavy-Duty Storage Boxes,1,0.0,91.86,4.97
CA-2024-003319,2024-07-05,2024-07-10,CU-1419,Consumer,Central,Technology,Accessories,SanDisk Ultra 64GB USB Flash Drive,1,0.15,26.31,-18.6
CA-2023-003320,2023-09-27,2023-10-03,CU-1409,Home Office,West,Technology,Accessories,Belkin 8-Outlet Surge Protector,1,0.0,84.04,1.82
CA-2024-003321,2024-11-07,2024-11-14,CU-1969,Home Office,East,Technology,Accessories,Belkin 8-Outlet Surge Protector,4,0.0,349.75,60.54
CA-2023-003322,2023-06-03,2023-06-04,CU-1791,Home Office,Central,Office Supplies,Envelopes,Avery Self-Adhesive Address Labels,1,0.0,20.27,-16.02
CA-2024-003323,2024-03-18,2024-03-24,CU-1110,Consumer,Central,Furniture,Bookcases,Sauder Camden County Barrister Bookcase,1,0.2,523.37,-51.5
CA-2023-003324,2023-02-27,2023-03-01,CU-1487,Consumer,Central,Office Supplies,Envelopes,Avery Self-Adhesive Address Labels,1,0.0,20.31,-15.47
CA-2024-003325,2024-01-27,2024-01-29,CU-1236,Home Office,Central,Office Supplies,Supplies,Stanley Bostitch Heavy-Duty Stapler,2,0.0,106.99,9.8
